,banco,fecha,texto,src,rt,fav,country,type,place,desde,sigue_a,lo_siguen
1642,citibanamex,14/10/2020 13:43,"lo que no me gusta de BBVA es que nunca ponen descuentos cuando amazon tiene Prime day como Banorte, HSBC, American Xpress y CitiBanamex. esque solo soy usuario BBVA y no pienso sacar otra tarjeta de crédito.",Twitter Web App,0,1,,,,26/01/2018 01:38,337,228
1643,citibanamex,14/10/2020 13:41,"andrea_briones Tambien aplica HSBC, AMEX y Citibanamex 😋",Twitter for Android,0,0,,,,21/02/2010 20:31,274,298
1644,citibanamex,14/10/2020 13:30,Disfruta de un 30% de descuento permanente adquiriendo tus boletos para OCESAIrrepetible con tu tarjeta Citibanamex. 👉https://t.co/2rKOFFYv5c https://t.co/IkW40vaV3x,Twitter Web App,0,1,,,,17/06/2010 15:51,33,230403
1647,citibanamex,14/10/2020 13:19,"LeidiGo64511432 - Proporciona tu nombre completo tal y como se encuentra registrado en tu cuenta. - Código SWIFT: BNMXMXMM - Nombre: Banco Nacional de México SA - La dirección del Banco Citibanamex es la siguiente: Isabel la Católica número 44, Colonia Centro, Delegación Cuauhtémoc,",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1648,citibanamex,14/10/2020 13:19,"LeidiGo64511432 Buenos días, si no corresponde a una cuenta Saldazo o Transfer, para que recibas una transferencia proveniente del extranjero a tu cuenta Citibanamex, te compartimos la información que debes proporcionar:  - Cuenta CLABE - Sucursal y cuenta.",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1649,citibanamex,14/10/2020 13:17,miseleccionmx Citibanamex Pa pura verguenza la seleccion,Twitter for Android,0,0,,,,10/02/2010 17:39,250,20
1650,citibanamex,14/10/2020 13:15,"La industria automotriz presentó severas afectaciones derivadas de la crisis sanitaria, pero, en los meses siguientes y hasta septiembre, esa suspensión de actividades fue rápidamente compensada por una recuperación. Vía infobae https://t.co/MXTlZDYZIM",Twitter for Android,1,0,,,,15/08/2020 20:20,284,64
1653,citibanamex,14/10/2020 12:52,"Esysies Hola Esysies, lamentamos mucho tu decisión. Para cancelar definitivamente una tarjeta de crédito Citibanamex debes comunicarte a Audiomático, desde la Ciudad de México y Área Metropolitana 551226 2639, para el interior de la República 800 021 2345, E.U.A y",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1654,citibanamex,14/10/2020 12:48,"Banorte, Citibanamex, Principal, Azteca y Coppel son las Afores con más quejas https://t.co/KFjS2ecwZU",Twitter for Android,0,2,,,,02/06/2020 02:33,1015,961
1655,citibanamex,14/10/2020 12:45,miseleccionmx Citibanamex Yo solo vengo a leer los comentarios y a recordarles que no se pierdan la bonita tradición de mandar a chingar a su madre al América 😂,Twitter for Android,0,0,,,,12/11/2012 16:25,1745,82
1659,citibanamex,14/10/2020 12:04,"Expansión: Banorte, Citibanamex, Principal, Azteca y Coppel son las Afores con más quejas. https://t.co/Ovh8I49jRB",Twitter for Android,0,1,,,,29/03/2013 18:58,627,1523
1660,citibanamex,14/10/2020 11:49,"ContactoCitibmx Pues si ya me clonaron y antier lo intentaron de nuevo, recibí una llamada de una persona de parte de citibanamex que había sido seleccionado para obtener un préstamo de 200,000 con el 6.5% y que tenía que recoger en el centro Convex en el 5 piso! Claro que no asistí denuncie y",Twitter for Android,0,0,,,,05/12/2015 03:59,144,203
1661,citibanamex,14/10/2020 11:35,"Diridi TRYNYGARCYA BaksLive Antier lo intentaron conmigo están en el centro convex en el 5 piso y la autoridad ni hace nada, de citibanamex de 200,000 te chingan cuidado",Twitter for Android,0,1,,,,05/12/2015 03:59,144,203
1662,citibanamex,14/10/2020 11:30,"vikkolopez Audiomático puede realizar algunas preguntas de seguridad sobre tu tarjeta Citibanamex. Es importante mantener actualizados tus datos, si en la llamada no te es posible darlo de alta, será necesario acudir a una sucursal Citibanamex con tu identificación oficial y tarjeta o",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1663,citibanamex,14/10/2020 11:29,"vikkolopez o los 16 dígitos de tu tarjeta. Para agilizar el alta del Número Secreto, sugerimos llamar desde el número telefónico que registraste como contacto en la sucursal Citibanamex. Si cuentas con NetKey, es conveniente tenerlo disponible durante la llamada,",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1664,citibanamex,14/10/2020 11:19,"Al cierre de 2020 se acumularán 890,000 empleos formales perdidos y en 2021 sólo se recuperarán 390,000: Citibanamex https://t.co/wXQiEYYdRB",Echobox,0,0,,,,13/03/2017 16:46,208,5157
1665,citibanamex,14/10/2020 11:00,"MoraJohan7 AgusGnds ElBicho007 miseleccionmx Citibanamex Ahora dilo sin llorar salta muros ,jajjajaja",Twitter for Android,0,0,,,,10/09/2020 11:45,3,0
1667,citibanamex,14/10/2020 08:54,"En MyOpinion  Buen articulo, tuve 2 experiencias muy malas en Afore Citibanamex hace 2 años, debe estar el registro a la queja presentada. ""Nunca te permitas recibir un nivel de atencion muy por debajo de tus expectativas"". https://t.co/mhm9OVZm8u",Twitter for Android,0,1,,,,27/10/2010 00:18,48,78
1668,citibanamex,14/10/2020 07:53,MarianaEC11 Si estás en la Ciudad de México lo hubiera llevado los módulos triaje para que lo llevaran a la clínica citibanamex,Twitter for Android,0,0,,,,31/05/2013 01:51,262,43
1670,citibanamex,14/10/2020 06:57,Elver78174138 AgusGnds ElBicho007 miseleccionmx Citibanamex Pues es la neta. Deja de llorar sudaca https://t.co/2dt5My8lLc,Twitter for Android,0,0,,,,27/11/2019 18:38,28,13
1671,citibanamex,14/10/2020 06:53,ElBicho007 miseleccionmx Citibanamex Así son las cosas Peruorco tu pais ni siquiera existe en el fútbol y menos fuera del fútbol. Deja de hablar y ya vete a limpiar mi baño con lengua enano prieto. https://t.co/PJQezkkXfn,Twitter for Android,0,1,,,,27/11/2019 18:38,28,13
1674,citibanamex,14/10/2020 06:13,"Citibanamex Ayer acudí a la sucursal 199 en la colonia Juárez. Scarlett me ayudo a resolver mis dudas, tiene un excelente conocimiento de los servicios que ofrece Banamex. Su buena atención al cliente debe ser reconocida. Felicitaciones Scarlett X su excelente serv al cliente.",Twitter for iPhone,1,0,,,,22/12/2017 06:31,703,3556
1676,citibanamex,14/10/2020 05:59,"MarianaEC11 hola checa la posibilidad de trasladar a tu papá a la Unidad Temporal COVID Citibanamex, la atención es gratuita y excelente, tienen un índice de recuperación altísimo pero solo aceptan pacientes que sean referidos de algun hospital, no pueden entrar directamente",Twitter for iPhone,0,3,,,,08/10/2012 21:53,260,4721
1677,citibanamex,14/10/2020 05:55,Citibanamex  siempre me quita dinero nada mas por que si 🤬🤬🤬,Twitter for iPhone,0,0,,,,17/07/2019 03:31,68,55
1679,citibanamex,14/10/2020 05:49,iPandaMx Citibanamex BBVA_Mex  es la mejor opción Panda. Están a años luz de cualquier cosa que te pueda ofrecer Citibanamex,Twitter for iPhone,1,0,,,,14/08/2009 21:56,11814,11950
1680,citibanamex,14/10/2020 05:49,"miseleccionmx Citibanamex Muchas cosas que mejorar, Argelia jugo muchísimo mejor que Holanda y eso es una realidad. Defensas de agua.",Twitter for iPhone,3,0,,,,26/11/2019 22:05,135,184
1681,citibanamex,14/10/2020 05:44,cartagol9 Se les cayó la estampa de citibanamex  antes de tomar la foto,Twitter for Android,0,1,,,,26/03/2015 16:03,659,145
1683,citibanamex,14/10/2020 05:27,La inversión en valores extranjeros es un buen mitigante de la volatilidad en la cartera de las Afores. Revive el comentario de Alejandro Drijansky de Afore Citibanamex 889Noticias LaVillegas1 MarielenaVega rominarr   https://t.co/LL8gLFdmAs,Twitter for iPhone,1,0,,,,23/12/2009 07:40,3110,4058
1684,citibanamex,14/10/2020 05:26,Adiós a Citibanamex en la playera de TolucaFC bienvenido Doritos flaming hot DiablosTwitteros,Twitter for iPhone,0,1,,,,23/09/2020 03:17,44,10
1686,citibanamex,14/10/2020 05:13,Alguien más tuvo problemas con la app de Citibanamex ?  no pude (ni puedo) entrar a mi cuenta y me urge 😫,Twitter for iPhone,0,0,,,,15/06/2009 19:22,100,61
1688,citibanamex,14/10/2020 05:00,Citibanamex las tarjetas Teleton y B-Smart participan a MSI en amazonmex? Porque ellos no saben de sus propias promociones!,Twitter for Android,0,0,,,,27/12/2012 01:19,472,53
1692,citibanamex,14/10/2020 04:34,_Lizergica_ Citibanamex Vete a Banco azteca mejor ok no 🤣🤣🤣,Twitter for iPhone,0,1,,,,27/11/2019 00:01,213,83
1693,citibanamex,14/10/2020 04:33,premolares Citibanamex Pos yo tampoco 🥺 ahí me pagan,Twitter for iPhone,0,0,,,,17/02/2010 20:50,1197,2029
1694,citibanamex,14/10/2020 04:32,_Lizergica_ Citibanamex No pos miau! Jajaja yo quiero cancelar toda relación con pinchi Banamex. Pero no puedo. Maldi tasea,Twitter for iPhone,0,0,,,,27/11/2019 00:01,213,83
1695,citibanamex,14/10/2020 04:31,"premolares Citibanamex Ah pos ya, pero en bóveda nomas sale! Pa saber la última vez me mandaron a toluca Jajajajaja",Twitter for iPhone,0,0,,,,17/02/2010 20:50,1197,2029
1696,citibanamex,14/10/2020 04:31,Mirsof __enriquedaniel XatakaMexico CitiBanamex Pay ya no estará disponible a partir del 20 de octubre. https://t.co/L0CyT5EmtM,Twitter for iPhone,0,3,,,,07/02/2011 07:57,1746,784
1697,citibanamex,14/10/2020 04:30,"_Lizergica_ Citibanamex No, pero, rastreo tipo gps",Twitter for iPhone,0,0,,,,27/11/2019 00:01,213,83
1698,citibanamex,14/10/2020 04:30,premolares Citibanamex Pos ni me contestan sabe Jajajaja,Twitter for iPhone,0,0,,,,17/02/2010 20:50,1197,2029
1699,citibanamex,14/10/2020 04:27,_Lizergica_ Citibanamex Dan un número de rastreo,Twitter for iPhone,0,0,,,,27/11/2019 00:01,213,83
1702,citibanamex,14/10/2020 04:16,alineaciones Rayjacob Citibanamex Esto define mi día! Pero ya decidí divorciarme de ellos,Twitter for iPhone,0,2,,,,07/04/2010 16:24,711,1301
1703,citibanamex,14/10/2020 04:13,hect0r4 Citibanamex Yo hace unos días lo intente y no me dejó,Twitter for Android,0,0,,,,29/08/2009 04:57,731,385
1704,citibanamex,14/10/2020 04:12,Conoce la cartelera del Autocinema Citibanamex del 13 al 15 de octubre y vive esta experiencia con beneficios increíbles. CadaPasoCuenta,Twitter for Android,18,0,,,,20/02/2015 04:11,504,213
1705,citibanamex,14/10/2020 04:11,arthurbxp Citibanamex Yo he utilizado Samsungpay con las tarjeta Citibanamex  B-Smart y no he tenido ningún problema,Twitter for Android,0,1,,,,24/08/2010 16:49,280,47
1706,citibanamex,14/10/2020 04:06,"llanteravargas Uniroyal buenas noches ¿Por medio de Citibanamex Móvil presentas el mismo inconveniente? Para revisar esta situación y obtener asesoría de un especialista al respecto, te pedimos llamar a BancaNet para ser atendido por un experto de nuestra Banca Digital, (1)",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1707,citibanamex,14/10/2020 03:58,"miseleccionmx Citibanamex ¡Son unos inútiles de veras! ¡ Nomás no pueden ganarle a estos equipos! Hasta que n8 goleen a Perú 7-0 (o más) y no saquen a Holanda del mundial y de paso le rompan las patas al tal Robben, nomás no van a contar con mi apoyo. Nomás eso le digo. Son una bola de inútiles, de veras!",Twitter for Android,0,0,,,,10/05/2011 02:44,342,30
1709,citibanamex,14/10/2020 03:53,el_rojo1917 TolucaFC Me imagino que lo de la publicidad va por que Citibanamex dijo que ni en pedo ponían su logo en esa cosa.,Twitter for Android,0,0,,,,14/06/2010 16:05,571,297
1710,citibanamex,14/10/2020 03:49,"Javier_ValdesMX cartagol9 Citibanamex Si Todo Sobre Camisetas no lo ha posteado, quiero creer que es falso, y no tanto por el diseño, si no por mantener la esperanza del cambio de marca",Twitter for Android,0,1,,,,14/08/2011 18:39,2252,2152
1711,citibanamex,14/10/2020 03:48,cartagol9 Oye carta y citibanamex ya no será patrocinador?,Twitter for Android,0,0,,,,23/07/2016 02:16,273,59
1714,citibanamex,14/10/2020 03:46,Dinero | ¿Has sido amenazado por despachos de cobranza de algún banco? Aqui te decimos lo que pueden y no pueden hacer: *ep https://t.co/9fnrlSNkj8,Twitter for iPhone,3,0,,,,16/05/2011 22:48,101,301
1715,citibanamex,14/10/2020 03:45,🎬 Cine | Función especial en Autocinema CitiBanamex de “Chico ventana también quisiera tener un submarino “(2020) de Alex Piperno este miércoles 14 de octubre en punto de las 21:00hrs BlackCanvas2020 https://t.co/Basme3CX7y,Hootsuite Inc.,0,1,,,,15/07/2011 15:49,297,1932
1716,citibanamex,14/10/2020 03:42,"kikinpinon Aftasher Sony BRCDEvg Me salió en 18k, ya con el descuento de PrimeDay y el 10% que da Citibanamex, solo que en la imagen sale el precio bruto. Pero gracias 🙏",Twitter for Android,0,0,,,,30/05/2010 22:21,1086,422
1717,citibanamex,14/10/2020 03:37,cartagol9 Ya no nos patrocina CitiBanamex?,Twitter for iPhone,0,0,,,,21/09/2012 03:20,1150,209
1719,citibanamex,14/10/2020 03:35,"AlexX_LPZ No es seguro, lo que si es seguro es que Citibanamex ya no estara con Toluca, el patrocinador iba a ser Areomexico, pero se declaró en Banca rota en Junio, así es que sigue en duda quien será el Sponsor principal",Twitter for Android,0,1,,,,22/06/2019 00:27,57,757
1720,citibanamex,14/10/2020 03:35,"ContactoCitibmx si folio 25582988-1 aunque si ya lo estoy publicando es por que ya perdí la esperanza... fue una compra hecha en la preventa HOTSALE, tras varios intentos fallidos de cobro con CITIBANAMEX PAY, se perdió la parcializacion a MSI y finalmente no reconocieron la promoción...",Twitter Web App,0,0,,,,18/07/2009 17:42,1416,464
1722,citibanamex,14/10/2020 03:29,Rayjacob Citibanamex No sabes cuánto me representa este tweet. Lo siento Rai :(,Twitter for iPhone,0,1,,,,14/10/2011 22:12,1399,748
1723,citibanamex,14/10/2020 03:29,"SIEMPRE que entro a una sucursal de  Citibanamex para hacer algún trámite me consumen las ganas de prenderle fuego y romper todo alv.  Me tienen harta, pinche banco inútil.  Nunca abran una cuenta ahí. FIN",Twitter for iPhone,1,0,,,,14/10/2011 22:12,1399,748
1725,citibanamex,14/10/2020 03:25,cartagol9 NeoJhr una porquería. Y se cumple nuestra predicción de que se va Citibanamex,Twitter for Android,0,1,,,,02/10/2010 03:49,389,433
1726,citibanamex,14/10/2020 03:23,t_yes RealVannetti JaimitoLion TaqueroDelMame mitologico18 delaerreeme ulimorales10 marquezz09 MaestroPozolero Alexthompson182 Y el citibanamex?,Twitter for Android,0,1,,,,04/07/2011 22:11,168,175
1730,citibanamex,14/10/2020 03:14,Esmeraldadc Citibanamex 😢😢😢😢😢  A mi también me ha pasado y me han traído entre la sucursal y el teléfono sin poder resolver la situación. E ir a sucursal a “servicio al cliente” es estar allí hoooooooras esperando :(,Twitter for iPhone,0,1,,,,03/11/2008 22:30,5000,800
1732,citibanamex,14/10/2020 03:12,Y mi Citibanamex? https://t.co/fHOl8YAquD,Twitter for iPhone,0,0,,,,13/05/2014 22:55,329,93
1733,citibanamex,14/10/2020 03:11,Bravo LeniaRuvalcaba 🤗👏👏👏 Judo 🇲🇽 con todo rumbo a Juegos Paralímpicos Tokyo2020 Tokyo2020es 🎉🎉🎉 https://t.co/JCz6bUgcqP,Twitter for Android,0,0,,,,09/02/2010 23:21,896,600
1734,citibanamex,14/10/2020 03:11,TolucaSolo No creo que sean porque Citibanamex sigue siendo patrocinador este torneo y aquí ya no aparece,Twitter for Android,0,2,,,,02/10/2010 03:49,389,433
1735,citibanamex,14/10/2020 03:10,Citibanamex Con que encuentre un banco abierto en sábado me conformo! En todo Puebla no hay???,Twitter for iPhone,0,0,,,,09/09/2009 19:14,731,131
1737,citibanamex,14/10/2020 03:01,"japanese_karma miseleccionmx Citibanamex Eso mismo he dicho yo tambien, la federacion le interesa mas el dinero q lo futbolistico, x algo ahora crearon su ""repechaje"" para q haya mas partidos y x obvio mas dinero",Twitter for Android,0,0,,,,04/05/2009 17:28,236,138
1738,citibanamex,14/10/2020 02:59,"willyashi japanese_karma miseleccionmx Citibanamex Vaya, x lo menos alguien entendio la idea, de eso hablaba, ahora a mexico de un tiempo para aca se le complican las selecciones africanas cuando antes mexico dominaba, ea un claro ejemplo del progreso de los africanos y un estancamiento de los nuestros!",Twitter for Android,0,0,,,,04/05/2009 17:28,236,138
1740,citibanamex,14/10/2020 02:56,Con estas cifras y algunos como Citibanamex buscando aumentar comisiones y consumos en cuentas de débito https://t.co/YpzYnqjMop,Twitter for Android,0,0,,,,12/01/2010 00:51,1822,288
1744,citibanamex,14/10/2020 02:49,HectorOscos Y espera a que oficialicen la salida de Citibanamex y la entrada de Caliente Mx como sponsor frontal,Twitter for Android,0,11,,,,22/06/2019 00:27,57,757
1746,citibanamex,14/10/2020 02:38,OscarLunaRazo • Sucursal y cuenta. • Proporciona tu nombre completo tal y como se encuentra registrado en tu cuenta. •  Código SWIFT BNMXMXMM y nombre completo de Citibanamex Banco Nacional de México SA,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1748,citibanamex,14/10/2020 02:30,🚗 📽 Estas son las dos opciones que tendremos para ti mañana en el AutocinemaCitibanamex.  🎟️ Consulta más información en https://t.co/CaC6KfxaY0 y adquiere tus boletos aquí 👇 https://t.co/THhkWA1SdV https://t.co/3TaFLdj37B,Twitter Web App,0,4,,,,08/07/2009 19:56,378,1512509
1749,citibanamex,14/10/2020 02:27,jplatag ¿Te refieres a Citibanamex móvil?.-BV,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
